delivery_id,order_id,delivery_city,delivery_region,delivery_status,shipping_company,shipped_date,delivered_date
3016,3016,Agadir,Souss-Massa,delivered,AtlasShip,Nov 16 2025,24/11/2025
3017,3017,Fès,Fès-Meknès,delivered,Tanger Delivery,02/06/2025,04/06/2025
3018,3018,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Jibli,2026-05-21,23-05-2026
3019,3019,,Tanger-Tétouan-Al Hoceïma,delayed,Amana Express,2025-08-20,Aug 27 2025
3020,3020,Oujda,Oriental,in_transit,Jibli,19-05-2026,May 20 2026
3021,3021,TNG,Tanger-Tétouan-Al Hoceïma,KO,Amana Express,2026-03-07,Mar 09 2026
3022,3022,Casablanca,Casablanca-Settat,delivered,AtlasShip,01/22/2026,30/01/2026
3023,3023,Marrakech,Marrakech-Safi,in_transit,Jibli,09/16/2025,2025-09-21
3024,3024,,Souss-Massa,delivered,AtlasShip,2025-07-06,07/07/2025
3025,3025,Kénitra,Rabat-Salé-Kénitra,delivered,Barid Logistics,Dec 29 2025,06-01-2026
3026,3026,Marrakech,Marrakech-Safi,Livré,Barid Logistics,2026-04-05,07-04-2026
3027,3027,Casablanca,Casablanca-Settat,delayed,Jibli,Aug 19 2025,27/08/2025
3028,3028,Fès,Fès-Meknès,delivered,Amana Express,28/09/2025,09/30/2025
3029,3029,Agadir,Souss-Massa,delivered,AtlasShip,21/08/2025,25-08-2025
3030,3030,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,10/30/2025,Nov 07 2025
3031,3031,Rabat,Rabat-Salé-Kénitra,delivered,Amana Express,06/04/2026,09-04-2026
3032,3032,,TTA,delivered,Amana Express,02/21/2025,Feb 27 2025
3033,3033,,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,Nov 28 2025,2025-12-05
3034,3034,Meknès,Fès-Meknès,delayed,Amana Express,28-05-2025,2025-06-02
3035,3035,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,09/23/2025,01/10/2025
3036,3036,Agadir,Souss-Massa,delivered,Tanger Delivery,Oct 06 2025,10/12/2025
3037,3037,Fès,Fès-Meknès,Livré,Barid Logistics,2026-01-26,01/27/2026
3038,3038,Tanger,Tanger-Tétouan-Al Hoceima,failed,AtlasShip,2026-04-15,
3039,3039,Agadir,Souss-Massa,delivered,Tanger Delivery,02/03/2026,Feb 07 2026
3040,3040,Oujda,Oriental,delivered,Amana Express,22-12-2025,Dec 29 2025
3041,3041,Fès,Fès-Meknès,delivered,Amana Express,02/07/2025,06-07-2025
3042,3042,Rabat,Rabat-Salé-Kénitra,failed,AtlasShip,16/07/2025,
3043,3043,Fès,Fès-Meknès,delivered,Tanger Delivery,26-02-2026,03-03-2026
3044,3044,Agadir,Souss-Massa,delivered,AtlasShip,2026-02-08,2026-02-14
3045,3045,Oujda,Oriental,Livré,Barid Logistics,16/02/2026,2026-02-23
3046,3046,Tétouan,TTA,delivered,AtlasShip,09/28/2025,10/04/2025
3047,3047,Tanger,Tanger-Tétouan-Al Hoceima,delayed,Barid Logistics,25-12-2025,27/12/2025
3048,3048,Marrakech,Marrakech-Safi,in_transit,Tanger Delivery,04/06/2025,Apr 10 2025
3049,3049,Rabat,Rabat-Salé-Kénitra,failed,Tanger Delivery,31-10-2025,
3050,3050,,Casa Settat,delivered,Barid Logistics,08-09-2025,10/09/2025
3051,3051,Tétouan,Tanger-Tétouan-Al Hoceima,delayed,Barid Logistics,Oct 23 2025,30-10-2025
3052,3052,Marrakech,Marrakech-Safi,livré,Barid Logistics,2025-11-04,05/11/2025
3053,3053,Casablanca,Casablanca-Settat,DELIVERED,Amana Express,2025-05-22,05/24/2025
3054,3054,Casablanca,Casa Settat,delivered,Jibli,06/30/2025,06-07-2025
3055,3055,Oujda,Oriental,delivered,Jibli,12-12-2025,19/12/2025
3056,3056,Oujda,Oriental,Livré,Barid Logistics,2025-08-17,18-08-2025
3057,3057,CAS,Casablanca-Settat,delayed,Jibli,2025-12-01,09-12-2025
3058,3058,Rabat,Rabat-Salé-Kénitra,delivered,Amana Express,05/26/2025,31/05/2025
3059,3059,Marrakech,Marrakech-Safi,delivered,Barid Logistics,25/03/2026,Mar 30 2026
3060,3060,Oujda,Oriental,delivered,Jibli,13-07-2025,07/17/2025
3061,3061,Oujda,Oriental,delivered,Jibli,05/20/2026,2026-05-28
3062,3062,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,2025-04-05,2025-04-12
3063,3063,Kénitra,Rabat-Salé-Kénitra,delayed,Tanger Delivery,Feb 07 2025,08/02/2025
3064,3064,Rabat,RSK,delayed,Jibli,08/12/2025,Dec 16 2025
3065,3065,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,03/09/2025,10/03/2025
3066,3066,Casablanca,CASA-SETTAT,delivered,Barid Logistics,Sep 12 2025,Sep 14 2025
3067,3067,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,19-10-2025,Oct 23 2025
3068,3068,Casablanca,Casablanca-Settat,delivered,Barid Logistics,2025-11-29,06/12/2025
3069,3069,Marrakech,Marrakech-Safi,delivered,Tanger Delivery,22-06-2025,06/18/2025
3070,3070,Tangier,Tanger-Tétouan-Al Hoceïma,DELIVERED,Tanger Delivery,01/01/2026,2026-01-09
3071,3071,Marrakech,Marrakech-Safi,delayed,Barid Logistics,02/01/2026,Feb 09 2026
3072,3072,Casablanca,Casablanca-Settat,livré,Barid Logistics,2025-04-19,Apr 22 2025
3073,3073,Rabat,Rabat-Salé-Kénitra,DELIVERED,Amana Express,2025-08-08,12/08/2025
3074,3074,TNG,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,05/25/2025,2025-06-01
3075,3075,Oujda,Oriental,delivered,AtlasShip,01/08/2025,01/12/2025
3076,3076,Rabat,Rabat-Salé-Kénitra,DELIVERED,Amana Express,30-06-2025,02-07-2025
3077,3077,Marrakech,Marrakech-Safi,delayed,Tanger Delivery,2026-03-12,2026-03-16
3078,3078,Tanger,Tanger-Tétouan-Al Hoceima,delivered,Jibli,07-06-2025,09-06-2025
3079,3079,Tnja,Tanger-Tétouan-Al Hoceima,DELIVERED,Jibli,19/08/2025,2025-08-24
3080,3080,tanger,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,Dec 17 2025,Dec 19 2025
3081,3081,RABAT,Rabat-Salé-Kénitra,delivered,Jibli,2025-10-18,21-10-2025
3082,3082,Oujda,Oriental,failed,Amana Express,Nov 01 2025,06/11/2025
3083,3083,Agadir,Souss-Massa,delivered,Amana Express,01/01/2025,05-01-2025
3084,3084,Rabat,RSK,failed,Barid Logistics,2026-05-05,May 10 2026
3085,3085,rabat,Rabat Sale Kenitra,in_transit,Barid Logistics,18-06-2025,2025-06-20
3086,3086,Agadir,Souss-Massa,livré,Tanger Delivery,Apr 26 2026,2026-05-03
3087,3087,Meknès,Fès-Meknès,delivered,Amana Express,2025-01-08,01/11/2025
3088,3088,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Jibli,25/04/2025,03-05-2025
3089,3089,Casablanca,Casablanca-Settat,delivered,AtlasShip,30/04/2025,26-04-2025
3090,3090,Fès,Fès-Meknès,livré,Barid Logistics,2025-01-23,01/31/2025
3091,3091,casa,Casablanca-Settat,delivered,AtlasShip,04-02-2026,05/02/2026
3092,3092,Casablanca,Casablanca-Settat,delivered,Jibli,Mar 14 2026,2026-03-20
3093,3093,Fès,Fès-Meknès,delivered,AtlasShip,2025-02-12,02/19/2025
3094,3094,Oujda,Oriental,failed,Tanger Delivery,04/09/2025,
3095,3095,Agadir,Souss-Massa,livré,AtlasShip,21-03-2026,26/03/2026
3096,3096,Fès,Fès-Meknès,delivered,Tanger Delivery,Oct 20 2025,10/25/2025
3097,3097,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,02-04-2026,07-04-2026
3098,3098,Tétouan,Tanger-Tétouan-Al Hoceima,delivered,Barid Logistics,13-03-2025,16/03/2025
3099,3099,Oujda,Oriental,failed,AtlasShip,2025-05-26,
3100,3100,Casablanca,Casa Settat,failed,AtlasShip,2025-01-06,
3101,3101,Oujda,Oriental,delayed,Barid Logistics,16/09/2025,17-09-2025
3102,3102,Rabat,Rabat-Salé-Kénitra,delivered,Amana Express,07/04/2025,07/12/2025
3103,3103,Meknès,Fès-Meknès,delivered,Tanger Delivery,Feb 15 2026,02/21/2026
3104,3104,RABAT,Rabat-Salé-Kénitra,failed,Jibli,08/10/2025,14-10-2025
3105,3105,Casablanca,Casablanca-Settat,delivered,Amana Express,04/17/2026,Apr 25 2026
3106,3106,Tétouan,Tanger-Tétouan-Al Hoceïma,DELIVERED,Amana Express,Apr 25 2026,Apr 28 2026
3107,3107,Rabat,Rabat-Salé-Kénitra,KO,AtlasShip,04/17/2026,22-04-2026
3108,3108,Rabat,Rabat-Salé-Kénitra,delivered,Amana Express,22-09-2025,28/09/2025
3109,3109,Nador,Oriental,delivered,Amana Express,May 05 2026,2026-05-07
3110,3110,CAS,CASA-SETTAT,delivered,Tanger Delivery,2025-04-27,02/05/2025
3111,3111,Casablanca,Casablanca-Settat,delivered,Tanger Delivery,Jan 25 2025,2025-01-27
3112,3112,Casablanca,Casablanca-Settat,delivered,Tanger Delivery,Apr 24 2025,Apr 29 2025
3113,3113,Casablanca,Casablanca-Settat,failed,Barid Logistics,08/05/2025,
3114,3114,Agadir,Souss-Massa,in_transit,AtlasShip,22/10/2025,Oct 24 2025
3115,3115,Rabat,RSK,delivered,Amana Express,Nov 14 2025,19/11/2025
3116,3116,Tanger,Tanger-Tétouan-Al Hoceïma,KO,AtlasShip,20/10/2025,26-10-2025
3117,3117,Kénitra,Rabat-Salé-Kénitra,failed,Tanger Delivery,2026-02-04,
3118,3118,Marrakech,Marrakech-Safi,delivered,Tanger Delivery,10/11/2025,2025-10-18
3119,3119,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,04/06/2025,2025-06-06
3120,3120,,Casablanca-Settat,delivered,Tanger Delivery,21/03/2026,Mar 25 2026
3121,3121,Tangier,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,11/14/2025,15-11-2025
3122,3122,Marrakech,Marrakech-Safi,delivered,Amana Express,04/25/2026,05/02/2026
3123,3123,CAS,,delivered,Amana Express,06-06-2025,06/11/2025
3124,3124,Al Hoceïma,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,17/05/2026,20-05-2026
3125,3125,Marrakech,Marrakech-Safi,delivered,Jibli,2025-08-03,05/08/2025
3126,3126,CASABLANCA,Casablanca-Settat,failed,Amana Express,2025-06-15,
3127,3127,Rabat,RSK,in_transit,Amana Express,2026-01-11,01/15/2026
3128,3128,Marrakech,Marrakech-Safi,delivered,AtlasShip,Aug 31 2025,08/28/2025
3129,3129,Tetouan,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,03/05/2025,05/06/2025
3130,3130,Rabat,Rabat-Salé-Kénitra,livré,Barid Logistics,14-01-2026,18-01-2026
3131,3131,Tanger,Tanger Tetouan,delayed,AtlasShip,21/04/2025,26/04/2025
3132,3132,TNG,Tanger-Tétouan-Al Hoceïma,delayed,Tanger Delivery,02/12/2026,Feb 14 2026
3133,3133,tanger,Tanger-Tétouan-Al Hoceïma,delayed,Tanger Delivery,07/04/2025,Apr 12 2025
3134,3134,Rabat,Rabat-Salé-Kénitra,delivered,Barid Logistics,14-09-2025,22-09-2025
3135,3135,Tangier,Tanger-Tétouan-Al Hoceïma,KO,AtlasShip,2025-10-21,28-10-2025
3136,3136,Agadir,Souss-Massa,delivered,Barid Logistics,2025-03-26,01/04/2025
3137,3137,Marrakech,Marrakech-Safi,delayed,Amana Express,Nov 01 2025,Nov 09 2025
3138,3138,Fès,Fes Meknes,delivered,Amana Express,22/03/2025,03/28/2025
3139,3139,Meknès,Fès-Meknès,in_transit,Amana Express,2025-05-14,2025-05-19
3140,3140,Marrakech,Marrakech-Safi,delivered,Barid Logistics,05/08/2026,09/05/2026
3141,3141,Agadir,Souss-Massa,delivered,AtlasShip,2025-06-06,2025-06-13
3142,3142,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Jibli,07-08-2025,2025-08-11
3143,3143,Agadir,Souss-Massa,delivered,Amana Express,31/10/2025,08/11/2025
3144,3144,tanger,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,15/07/2025,2025-07-19
3145,3145,TANGER,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,12/08/2025,13/12/2025
3146,3146,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,2025-09-30,Oct 06 2025
3147,3147,,Tanger-Tétouan-Al Hoceïma,delayed,AtlasShip,2026-02-02,31/01/2026
3148,3148,rabat,Rabat-Salé-Kénitra,failed,Jibli,2026-05-16,22/05/2026
3149,3149,Kénitra,Rabat-Salé-Kénitra,delayed,Amana Express,Mar 04 2025,10-03-2025
3150,3150,Rabat,Rabat-Salé-Kénitra,DELIVERED,Tanger Delivery,20-12-2025,24-12-2025
3151,3151,Fès,Fès-Meknès,delivered,Tanger Delivery,Sep 27 2025,2025-10-05
3152,3152,Al Hoceïma,Tanger-Tétouan-Al Hoceïma,failed,Amana Express,11/09/2025,
3153,3153,Kénitra,Rabat-Salé-Kénitra,livré,Tanger Delivery,12/19/2025,22-12-2025
3154,3154,rabat,Rabat Sale Kenitra,failed,Amana Express,2026-03-18,25/03/2026
3155,3155,Agadir,Souss-Massa,KO,Tanger Delivery,06/28/2025,2025-07-05
3156,3156,Kénitra,,delivered,Jibli,2025-02-01,05-02-2025
3157,3157,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,04-01-2026,01/10/2026
3158,3158,Oujda,Oriental,delayed,Barid Logistics,25-07-2025,2025-08-02
3159,3159,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Jibli,13/10/2025,18/10/2025
3160,3160,,Rabat-Salé-Kénitra,delivered,Amana Express,02/03/2026,03/03/2026
3161,3161,Kénitra,,delivered,Barid Logistics,2025-02-07,02/10/2025
3162,3162,Casablanca,Casablanca-Settat,delivered,Barid Logistics,2026-02-18,23/02/2026
3163,3163,Casablanca,Casablanca-Settat,delivered,AtlasShip,06/01/2026,10/01/2026
3164,3164,Tétouan,Tanger Tetouan,failed,Amana Express,03-01-2026,
3165,3165,rabat,Rabat-Salé-Kénitra,DELIVERED,AtlasShip,Mar 18 2026,21/03/2026
3166,3166,Meknès,Fès-Meknès,delayed,Jibli,Jan 11 2025,01/19/2025
3167,3167,casa,Casablanca-Settat,failed,AtlasShip,14-04-2025,2025-04-20
3168,3168,Rabat,Rabat-Salé-Kénitra,delivered,Tanger Delivery,Sep 11 2025,Sep 18 2025
3169,3169,Fès,,delivered,Amana Express,2026-04-18,24/04/2026
3170,3170,CAS,CASA-SETTAT,delivered,Jibli,17/05/2026,22/05/2026
3171,3171,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,Apr 17 2025,2025-04-23
3172,3172,,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,02/01/2026,2026-02-08
3173,3173,Rabat,Rabat-Salé-Kénitra,livré,Jibli,03-10-2025,Oct 06 2025
3174,3174,Rabat,Rabat-Salé-Kénitra,livré,Jibli,Apr 14 2026,04/19/2026
3175,3175,Tanger,Tanger-Tétouan-Al Hoceïma,livré,Barid Logistics,2025-07-02,07/07/2025
3176,3176,Tanger,Tanger Tetouan,delivered,Tanger Delivery,04/17/2025,2025-04-22
3177,3177,Tanger,Tanger Tetouan,in_transit,AtlasShip,12-05-2025,2025-05-18
3178,3178,Casablanca,Casablanca-Settat,delivered,Tanger Delivery,08/05/2026,16-05-2026
3179,3179,Casablanca,Casa Settat,delivered,Barid Logistics,13/05/2026,2026-05-17
3180,3180,Fès,Fès-Meknès,DELIVERED,Amana Express,Jan 20 2025,Jan 22 2025
3181,3181,Fès,Fès-Meknès,delivered,Jibli,17-10-2025,Oct 20 2025
3182,3182,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,2026-04-02,03/04/2026
3183,3183,Agadir,Souss-Massa,Livré,Amana Express,10/30/2025,Nov 03 2025
3184,3184,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,16-08-2025,08/19/2025
3185,3185,CAS,Casablanca-Settat,delivered,Jibli,13/04/2025,16/04/2025
3186,3186,Tétouan,Tanger-Tétouan-Al Hoceïma,delayed,Jibli,Nov 03 2025,08/11/2025
3187,3187,TNG,,delivered,Tanger Delivery,18-04-2025,2025-04-19
3188,3188,Fès,Fès-Meknès,KO,Amana Express,2026-04-01,04-04-2026
3189,3189,Tétouan,Tanger-Tétouan-Al Hoceima,failed,Jibli,09/05/2025,13-09-2025
3190,3190,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,09/22/2025,Sep 29 2025
3191,3191,Oujda,Oriental,delivered,Tanger Delivery,2026-02-17,Feb 19 2026
3192,3192,Fès,Fes Meknes,delivered,AtlasShip,2025-09-10,16-09-2025
3193,3193,Rabat,RSK,delivered,Tanger Delivery,2026-01-03,Jan 10 2026
3194,3194,AL HOCEIMA,Tanger-Tétouan-Al Hoceïma,delivered,Tanger Delivery,2026-02-15,2026-02-22
3195,3195,Casablanca,Casablanca-Settat,in_transit,Tanger Delivery,Sep 30 2025,08/10/2025
3196,3196,Casablanca,Casablanca-Settat,delivered,Tanger Delivery,May 11 2026,May 19 2026
3197,3197,Meknès,Fès-Meknès,delivered,Amana Express,2025-10-28,Oct 31 2025
3198,3198,,Rabat-Salé-Kénitra,delivered,Tanger Delivery,Mar 27 2026,2026-03-28
3199,3199,Oujda,Oriental,failed,Barid Logistics,Oct 05 2025,30-09-2025
3200,3200,Fès,Fès-Meknès,delivered,Barid Logistics,2026-04-29,2026-04-30
3201,3201,Al Hoceïma,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,30-08-2025,09/03/2025
3202,3202,Fès,Fès-Meknès,delivered,Jibli,2026-05-03,10-05-2026
3203,3203,Marrakech,Marrakech-Safi,delivered,Amana Express,09/07/2025,Sep 10 2025
3204,3204,Agadir,Souss-Massa,delivered,Amana Express,Feb 11 2025,Feb 14 2025
3205,3205,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Jibli,07/20/2025,28-07-2025
3206,3206,Fès,Fès-Meknès,failed,AtlasShip,06/27/2025,Jun 28 2025
3207,3207,Casablanca,Casablanca-Settat,DELIVERED,Tanger Delivery,05-12-2025,10/12/2025
3208,3208,Al Hoceïma,TTA,delivered,Amana Express,02/25/2026,28-02-2026
3209,3209,Casablanca,Casablanca-Settat,delivered,Jibli,2026-01-31,02/08/2026
3210,3210,Marrakech,Marrakech-Safi,delivered,Jibli,01/11/2025,01/15/2025
3211,3211,Fès,,delivered,AtlasShip,03/09/2025,09/09/2025
3212,3212,Rabat,Rabat-Salé-Kénitra,delivered,AtlasShip,09-07-2025,Jul 10 2025
3213,3213,Nador,Oriental,livré,Tanger Delivery,08-07-2025,Jul 12 2025
3214,3214,Rabat,Rabat-Salé-Kénitra,delivered,Jibli,2025-01-20,Jan 25 2025
3215,3215,Casablanca,Casablanca-Settat,delivered,Amana Express,19/05/2025,25-05-2025
3216,3216,Casablanca,Casablanca-Settat,delivered,AtlasShip,2026-05-10,2026-05-15
3217,3217,,Marrakech-Safi,in_transit,Tanger Delivery,Nov 16 2025,11/20/2025
3218,3218,CASABLANCA,Casablanca-Settat,delivered,AtlasShip,2025-02-19,27-02-2025
3219,3219,Rabat,Rabat-Salé-Kénitra,delivered,Jibli,Feb 17 2026,18/02/2026
3220,3220,Tétouan,Tanger Tetouan,delivered,AtlasShip,22-11-2025,11/29/2025
3221,3221,Oujda,Oriental,delivered,Amana Express,11/02/2025,2025-02-18
3222,3222,Rabat,Rabat-Salé-Kénitra,delivered,Barid Logistics,02/04/2026,10-04-2026
3223,3223,Agadir,Souss-Massa,delivered,Jibli,04/01/2025,04-04-2025
3224,3224,,CASA-SETTAT,delivered,Barid Logistics,2026-04-08,15/04/2026
3225,3225,Casablanca,Casablanca-Settat,delivered,Tanger Delivery,15/09/2025,09/21/2025
3226,3226,Tanger,TTA,in_transit,AtlasShip,2026-04-12,2026-04-20
3227,3227,tanger,Tanger-Tétouan-Al Hoceïma,Livré,Tanger Delivery,06/16/2025,06/19/2025
3228,3228,tanger,TTA,delivered,AtlasShip,29-09-2025,10/07/2025
3229,3229,Marrakech,Marrakech-Safi,failed,Amana Express,2025-11-27,2025-12-03
3230,3230,Tangier,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,08/01/2026,01/11/2026
3231,3231,AL HOCEIMA,Tanger-Tétouan-Al Hoceïma,in_transit,Amana Express,12/07/2025,12/12/2025
3232,3232,Tétouan,Tanger Tetouan,failed,Tanger Delivery,01/13/2026,
3233,3233,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Barid Logistics,2025-11-01,Nov 05 2025
3234,3234,Marrakech,Marrakech-Safi,delivered,Amana Express,22/11/2025,2025-11-30
3235,3235,Marrakech,Marrakech-Safi,delivered,AtlasShip,08/05/2025,13-05-2025
3236,3236,Kénitra,Rabat-Salé-Kénitra,livré,Barid Logistics,04-12-2025,05/12/2025
3237,3237,Marrakech,Marrakech-Safi,delivered,AtlasShip,05/14/2026,2026-05-21
3238,3238,Tétouan,Tanger-Tétouan-Al Hoceima,KO,Amana Express,Jun 08 2025,16/06/2025
3239,3239,Tanger,Tanger-Tétouan-Al Hoceïma,failed,Barid Logistics,Apr 14 2025,
3240,3240,Nador,Oriental,in_transit,Amana Express,04/26/2026,30-04-2026
3241,3241,Rabat,Rabat-Salé-Kénitra,in_transit,Barid Logistics,2025-11-05,11-11-2025
3242,3242,Oujda,Oriental,delivered,Jibli,06-06-2025,08-06-2025
3243,3243,Oujda,Oriental,delivered,Jibli,2026-02-26,02/03/2026
3244,3244,tanger,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,26-01-2026,Feb 02 2026
3245,3245,Tangier,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,19/01/2025,23-01-2025
3246,3246,Fès,Fès-Meknès,delivered,Barid Logistics,08/07/2025,Aug 11 2025
3247,3247,Tétouan,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,23-04-2026,29-04-2026
3248,3248,Fès,Fès-Meknès,in_transit,Jibli,01-02-2025,05-02-2025
3249,3249,Fès,Fès-Meknès,delivered,Barid Logistics,19/06/2025,26-06-2025
3250,3250,CASABLANCA,Casablanca-Settat,delivered,Barid Logistics,06-05-2025,12-05-2025
3251,3251,TETOUAN,Tanger-Tétouan-Al Hoceima,delivered,Tanger Delivery,05/20/2026,22/05/2026
3252,3252,Agadir,Souss-Massa,delivered,Amana Express,01/06/2025,2025-01-11
3253,3253,Al Hoceïma,Tanger-Tétouan-Al Hoceïma,delayed,Jibli,05-01-2026,Jan 10 2026
3254,3254,Casablanca,Casablanca-Settat,in_transit,Tanger Delivery,03-05-2025,11-05-2025
3255,3255,Agadir,Souss-Massa,livré,Tanger Delivery,06/30/2025,2025-07-07
3256,3256,Oujda,Oriental,delivered,Barid Logistics,01/07/2025,2025-01-13
3257,3257,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,Feb 19 2025,23-02-2025
3258,3258,Meknès,Fès-Meknès,failed,Jibli,11/25/2025,
3259,3259,Rabat,Rabat-Salé-Kénitra,delivered,AtlasShip,04/12/2025,2025-12-07
3260,3260,Fès,Fès-Meknès,in_transit,Tanger Delivery,Jul 10 2025,14/07/2025
3261,3261,Casablanca,Casablanca-Settat,delivered,AtlasShip,15-11-2025,Nov 16 2025
3262,3262,Tetouan,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,Jul 17 2025,07/25/2025
3263,3263,Agadir,Souss-Massa,delivered,Barid Logistics,06/07/2025,2025-06-11
3264,3264,Fès,Fès-Meknès,livré,AtlasShip,2025-10-02,Oct 06 2025
3265,3265,Fès,Fes Meknes,delivered,Tanger Delivery,13/06/2025,2025-06-19
3266,3266,Meknès,Fès-Meknès,DELIVERED,Barid Logistics,Oct 23 2025,24-10-2025
3267,3267,Rabat,Rabat-Salé-Kénitra,delivered,Amana Express,2026-04-10,Apr 18 2026
3268,3268,Oujda,Oriental,delivered,Barid Logistics,01/22/2026,2026-01-23
3269,3269,Marrakech,Marrakech-Safi,delivered,Jibli,Mar 30 2026,07/04/2026
3270,3270,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,Amana Express,Aug 01 2025,08/04/2025
3271,3271,Marrakech,Marrakech-Safi,in_transit,AtlasShip,04/28/2026,29/04/2026
3272,3272,Rabat,Rabat-Salé-Kénitra,delivered,Amana Express,2025-02-16,2025-02-17
3273,3273,Casablanca,Casablanca-Settat,delivered,Jibli,10/06/2025,2025-10-08
3274,3274,TETOUAN,Tanger-Tétouan-Al Hoceïma,livré,Barid Logistics,May 10 2025,05/13/2025
3275,3275,,Casablanca-Settat,delivered,AtlasShip,Sep 18 2025,22/09/2025
3276,3276,Rabat,Rabat-Salé-Kénitra,delivered,Tanger Delivery,Jun 15 2025,19/06/2025
3277,3277,Marrakech,Marrakech-Safi,delivered,Tanger Delivery,03/02/2025,06-02-2025
3278,3278,Casablanca,Casablanca-Settat,delivered,Tanger Delivery,2025-07-22,25-07-2025
3279,3279,Tanger,Tanger-Tétouan-Al Hoceïma,delivered,AtlasShip,24/07/2025,2025-08-01
3280,3280,Meknès,Fès-Meknès,livré,Tanger Delivery,09/20/2025,Sep 23 2025
3281,3281,Casablanca,Casablanca-Settat,delivered,Jibli,2026-02-05,02/09/2026
3282,3282,RABAT,RSK,delivered,Amana Express,Jun 13 2025,2025-06-19
3283,3283,Rabat,RSK,delivered,Jibli,May 02 2025,06-05-2025
3284,3284,Kénitra,Rabat-Salé-Kénitra,delivered,Tanger Delivery,01/23/2025,25/01/2025
3285,3285,Marrakech,Marrakech-Safi,failed,Amana Express,04/05/2026,
3286,3286,Casablanca,Casablanca-Settat,delayed,Jibli,12-01-2025,Jan 18 2025
3287,3287,Tanger,Tanger Tetouan,in_transit,AtlasShip,Jan 01 2026,25-12-2025
3288,3288,Tétouan,Tanger-Tétouan-Al Hoceïma,failed,Tanger Delivery,01/19/2026,
3289,3289,Casablanca,Casablanca-Settat,failed,Tanger Delivery,Jul 14 2025,07/18/2025
3290,3290,Meknès,Fès-Meknès,delivered,Barid Logistics,02/08/2025,02/16/2025
3291,3291,Marrakech,Marrakech-Safi,delivered,AtlasShip,04/24/2026,04/30/2026
3292,3292,Agadir,Souss-Massa,delivered,Tanger Delivery,Sep 03 2025,06/09/2025
3293,3293,Casablanca,Casa Settat,delivered,Amana Express,20/03/2025,Mar 28 2025
3294,3294,Meknès,Fès-Meknès,delayed,AtlasShip,2026-02-01,Feb 02 2026
3295,3295,Fès,,KO,AtlasShip,08-09-2025,09/12/2025
3296,3296,Oujda,Oriental,delivered,AtlasShip,11/10/2025,2025-10-14
